"[1, 1]","[19, 19]","[1192528, 342512, 1265218, 1101247]","[1192528, 1265218, 342512, 1101247]",12,"[1192528, 1265218, 342512, 1101247]",40
"[1, 1]","[19, 19]","[381992, 91849, 1114834, 334956, 383599]","[381992, 383599, 91849, 1114834, 334956]",4,"[91849, 1114834, 334956, 381992, 383599]",36
"[1, 1]","[19, 19]","[1328777, 398522, 475067, 1251412]","[1328777, 398522, 1251412, 475067]",2,"[1328777, 398522, 1251412, 475067]",36
"[1, 1]","[19, 19]","[200038, 205427, 320605, 392054, 272463]","[320605, 200038, 205427, 272463, 392054]",4,"[320605, 200038, 205427, 272463, 392054]",36
"[1, 1]","[19, 19]","[358857, 371151, 372562, 390485, 360342, 2166906]","[372562, 358857, 360342, 2166906, 371151, 390485]",14,"[390485, 371151, 358857, 360342, 2166906, 372562]",36
"[1, 1]","[19, 19]","[383488, 943046, 943047, 379784, 943050, 363911, 942925, 942926, 942999, 367130]","[363911, 943046, 943047, 379784, 943050, 942925, 942999, 383488, 942926, 367130]",22,"[363911, 943046, 943047, 379784, 943050, 942925, 942999, 383488, 942926, 367130]",38
"[1, 1]","[19, 19]","[405362, 131627, 250332, 405363, 2624437]","[405362, 131627, 405363, 250332, 2624437]",32,"[2624437, 250332, 405362, 131627, 405363]",46
"[1, 1]","[19, 19]","[53648, 223784, 284251, 103926]","[53648, 223784, 284251, 103926]",2,"[53648, 223784, 284251, 103926]",36
"[1, 1]","[19, 19]","[275641, 95075, 392012, 204589]","[275641, 204589, 392012, 95075]",12,"[95075, 392012, 275641, 204589]",44
"[1, 1]","[19, 19]","[219808, 207753, 817509, 716439]","[219808, 716439, 207753, 817509]",6,"[219808, 716439, 207753, 817509]",36
"[1, 1]","[19, 19]","[393069, 161422, 391857, 349267, 276174, 191091]","[276174, 393069, 349267, 161422, 191091, 391857]",34,"[391857, 191091, 161422, 349267, 393069, 276174]",54
"[1, 1]","[19, 19]","[1434757, 1102097, 850066, 868314, 226491, 1330141]","[1434757, 226491, 1102097, 868314, 1330141, 850066]",12,"[850066, 1102097, 868314, 1330141, 1434757, 226491]",36
"[1, 1]","[19, 19]","[367089, 390773, 387910, 371629]","[367089, 390773, 387910, 371629]",0,"[367089, 390773, 387910, 371629]",36
"[1, 1]","[19, 19]","[17032, 357073, 177787, 68048, 176411]","[17032, 68048, 176411, 177787, 357073]",22,"[357073, 177787, 176411, 17032, 68048]",44
"[1, 1]","[19, 19]","[366339, 365028, 387238]","[366339, 365028, 387238]",0,"[366339, 365028, 387238]",36
"[1, 1]","[19, 19]","[18602, 337106, 396879, 138032, 157585, 1138, 393396, 945466, 262522]","[138032, 157585, 945466, 262522, 393396, 337106, 18602, 396879, 1138]",30,"[1138, 18602, 396879, 337106, 393396, 138032, 157585, 945466, 262522]",48
"[1, 1]","[19, 19]","[1101433, 362010, 177787, 336788, 1101431]","[1101433, 1101431, 362010, 336788, 177787]",24,"[177787, 1101433, 1101431, 362010, 336788]",54
"[1, 1]","[19, 19]","[372539, 346695, 814408, 814409, 499539, 2210075, 201055]","[372539, 814408, 814409, 346695, 201055, 499539, 2210075]",20,"[372539, 814408, 814409, 346695, 201055, 499539, 2210075]",52
"[1, 1]","[19, 19]","[316166, 2029, 2159502, 252112, 47155, 499900]","[316166, 2029, 252112, 47155, 499900, 2159502]",14,"[316166, 2029, 252112, 47155, 499900, 2159502]",48
"[1, 1]","[19, 19]","[132324, 863462, 384231, 1190988, 117900, 49524, 61210, 133436, 160922]","[132324, 133436, 1190988, 117900, 160922, 61210, 863462, 384231, 49524]",44,"[117900, 384231, 49524, 863462, 61210, 1190988, 160922, 133436, 132324]",68
"[1, 1]","[19, 19]","[300880, 179530, 713140, 697366, 697367]","[300880, 179530, 697366, 697367, 713140]",10,"[300880, 179530, 697366, 697367, 713140]",36
"[1, 1]","[19, 19]","[377664, 1101321, 103926, 306104, 1191005, 1101342]","[1101321, 306104, 103926, 1101342, 1191005, 377664]",18,"[377664, 1191005, 1101342, 103926, 306104, 1101321]",40
"[1, 1]","[19, 19]","[276338, 169358, 398896, 624530, 396342, 360062]","[276338, 169358, 624530, 398896, 360062, 396342]",14,"[398896, 360062, 169358, 624530, 276338, 396342]",44
"[1, 1]","[19, 19]","[177765, 209417, 147786, 355027, 36346, 393083]","[177765, 209417, 36346, 355027, 147786, 393083]",16,"[177765, 209417, 36346, 355027, 393083, 147786]",48
"[1, 1]","[19, 19]","[91849, 357643, 393069, 391857]","[357643, 91849, 393069, 391857]",18,"[391857, 393069, 91849, 357643]",38
"[1, 1]","[19, 19]","[264688, 291236, 104710, 17032, 68048, 374101, 2150805]","[374101, 264688, 291236, 104710, 17032, 68048, 2150805]",20,"[374101, 264688, 291236, 104710, 17032, 68048, 2150805]",38
"[1, 1]","[19, 19]","[682345, 250458, 732859, 2586546]","[682345, 732859, 250458, 2586546]",8,"[682345, 732859, 250458, 2586546]",44
"[1, 1]","[19, 19]","[814408, 110313, 43123, 316603, 814409]","[814408, 814409, 110313, 43123, 316603]",6,"[316603, 110313, 43123, 814408, 814409]",36
"[1, 1]","[19, 19]","[386536, 358424, 341121]","[386536, 358424, 341121]",10,"[386536, 358424, 341121]",44
"[1, 1]","[19, 19]","[959056, 1190168, 149408, 284251, 1720513]","[1190168, 959056, 1720513, 149408, 284251]",22,"[1720513, 149408, 284251, 959056, 1190168]",50
"[1, 1]","[19, 19]","[627681, 2152899, 95036, 1725183]","[627681, 95036, 1725183, 2152899]",14,"[627681, 95036, 1725183, 2152899]",42
"[1, 1]","[19, 19]","[221912, 205154, 379532, 196285]","[221912, 205154, 379532, 196285]",0,"[221912, 205154, 379532, 196285]",36
"[1, 1]","[19, 19]","[678435, 1399075, 364159]","[1399075, 678435, 364159]",16,"[1399075, 678435, 364159]",52
"[1, 1]","[19, 19]","[89769, 396676, 390485, 386894, 393663]","[396676, 89769, 393663, 386894, 390485]",26,"[390485, 386894, 393663, 89769, 396676]",50
"[1, 1]","[19, 19]","[110313, 814410, 89769, 780493, 156385]","[89769, 814410, 110313, 156385, 780493]",24,"[110313, 156385, 814410, 780493, 89769]",50
"[1, 1]","[19, 19]","[392017, 193832, 195946, 391436, 185422, 391888, 184241, 283992, 206395, 252488]","[392017, 193832, 195946, 185422, 391888, 184241, 283992, 206395, 252488, 391436]",14,"[391436, 392017, 193832, 195946, 185422, 391888, 184241, 283992, 206395, 252488]",48
"[1, 1]","[19, 19]","[97092, 2210310, 124562, 2225491, 323700, 2210075, 61215]","[323700, 97092, 2210310, 2225491, 124562, 2210075, 61215]",24,"[2210075, 61215, 124562, 2210310, 2225491, 97092, 323700]",58
"[1, 1]","[19, 19]","[393760, 1075840, 383301, 1075850, 1075851, 1075852, 384877, 375278, 366445, 944504, 384949, 716568, 391609, 358363, 376285, 2145438, 383605]","[393760, 1075840, 383301, 1075851, 1075852, 384877, 366445, 944504, 384949, 716568, 391609, 358363, 2145438, 383605, 375278, 376285, 1075850]",36,"[393760, 1075840, 383301, 1075851, 1075852, 384877, 366445, 944504, 384949, 716568, 391609, 358363, 2145438, 383605, 375278, 376285, 1075850]",36
"[1, 1]","[19, 19]","[610, 19459, 185354, 131627, 352304, 139703, 306809]","[610, 19459, 185354, 352304, 139703, 306809, 131627]",10,"[610, 19459, 185354, 352304, 139703, 306809, 131627]",36
"[1, 1]","[19, 19]","[909094, 89769, 18602, 253421, 422992, 314740, 94717]","[89769, 909094, 422992, 18602, 314740, 253421, 94717]",20,"[253421, 94717, 18602, 314740, 909094, 422992, 89769]",42
"[1, 1]","[19, 19]","[340953, 134362, 1019, 1145774, 398895]","[340953, 1019, 398895, 1145774, 134362]",14,"[134362, 1145774, 398895, 340953, 1019]",40
"[1, 1]","[19, 19]","[395809, 1145776, 10820, 2151521, 943208, 206570, 131627, 111873, 1397031, 393085, 316336, 168753, 405362, 405363, 405389, 180023, 249522, 80410, 392796, 287261, 32895]","[943208, 10820, 316336, 168753, 249522, 80410, 392796, 1145776, 111873, 180023, 287261, 32895, 1397031, 405389, 393085, 395809, 206570, 131627, 405362, 405363, 2151521]",36,"[943208, 10820, 316336, 168753, 249522, 80410, 392796, 1145776, 111873, 180023, 287261, 32895, 1397031, 405389, 393085, 395809, 206570, 131627, 405362, 405363, 2151521]",36
"[1, 1]","[19, 19]","[181280, 350562, 769579]","[181280, 350562, 769579]",6,"[769579, 181280, 350562]",36
"[1, 1]","[19, 19]","[42210, 19459, 200038, 352304, 251572, 276534, 306809]","[42210, 19459, 352304, 251572, 276534, 306809, 200038]",4,"[42210, 19459, 352304, 251572, 276534, 306809, 200038]",36
"[1, 1]","[19, 19]","[148513, 147842, 327244, 30399, 245805, 42333, 207762, 30102, 212024, 300735, 191261, 72830, 162783]","[148513, 147842, 300735, 327244, 30399, 42333, 207762, 72830, 212024, 162783, 245805, 30102, 191261]",20,"[148513, 147842, 300735, 327244, 30399, 42333, 207762, 72830, 212024, 162783, 245805, 30102, 191261]",20
"[1, 1]","[19, 19]","[138617, 61210, 364213, 371447]","[138617, 364213, 371447, 61210]",12,"[138617, 364213, 371447, 61210]",48
"[1, 1]","[19, 19]","[67640, 79851, 22708, 1190958, 50999]","[67640, 50999, 79851, 1190958, 22708]",26,"[22708, 1190958, 79851, 67640, 50999]",56
"[1, 1]","[19, 19]","[98539, 266184, 1190986, 331435, 126933, 396952, 362911, 409790, 377215]","[396952, 98539, 266184, 362911, 409790, 1190986, 126933, 331435, 377215]",28,"[396952, 98539, 266184, 362911, 409790, 1190986, 331435, 126933, 377215]",46
"[1, 1]","[19, 19]","[388082, 388746, 361415]","[388082, 388746, 361415]",0,"[388082, 388746, 361415]",36
"[1, 1]","[19, 19]","[1739791, 1066977, 1739890, 1066967, 1739887]","[1739791, 1066977, 1739890, 1066967, 1739887]",0,"[1739791, 1066977, 1739890, 1066967, 1739887]",36
"[1, 1]","[19, 19]","[126984, 126609, 279107, 125259, 121213]","[126984, 126609, 279107, 125259, 121213]",0,"[126984, 126609, 279107, 125259, 121213]",36
"[1, 1]","[19, 19]","[156385, 43123, 661741, 227150]","[156385, 43123, 661741, 227150]",0,"[156385, 43123, 661741, 227150]",36
"[1, 1]","[19, 19]","[223784, 53648, 913940, 356984, 5307, 376926, 360031]","[913940, 5307, 223784, 53648, 356984, 376926, 360031]",14,"[356984, 376926, 360031, 223784, 53648, 913940, 5307]",40
"[1, 1]","[19, 19]","[309096, 89769, 176484, 188006, 500649]","[188006, 500649, 309096, 89769, 176484]",30,"[188006, 500649, 309096, 176484, 89769]",62
"[1, 1]","[19, 19]","[865001, 393068, 245417, 864998, 916089]","[393068, 864998, 865001, 245417, 916089]",30,"[865001, 864998, 393068, 245417, 916089]",58
"[1, 1]","[19, 19]","[392101, 391079, 393897, 385170, 361560, 1422879]","[393897, 361560, 391079, 1422879, 392101, 385170]",22,"[391079, 1422879, 393897, 361560, 392101, 385170]",54
"[1, 1]","[19, 19]","[145958, 98025, 387191, 162519, 356984, 102601, 376926, 360031]","[145958, 98025, 162519, 387191, 356984, 376926, 360031, 102601]",12,"[145958, 98025, 162519, 387191, 356984, 376926, 360031, 102601]",48
"[1, 1]","[19, 19]","[298281, 9426, 227150, 1369151]","[298281, 9426, 227150, 1369151]",2,"[298281, 9426, 227150, 1369151]",36
"[1, 1]","[19, 19]","[193832, 206395, 338115, 201055]","[193832, 206395, 338115, 201055]",8,"[193832, 206395, 338115, 201055]",40
"[1, 1]","[19, 19]","[869480, 869481, 909242, 81139, 396457]","[869480, 869481, 81139, 396457, 909242]",6,"[869480, 869481, 81139, 396457, 909242]",36
"[1, 1]","[19, 19]","[364897, 252488, 195946, 391436, 148141, 365137, 283992, 299450, 1101258]","[391436, 1101258, 364897, 365137, 252488, 195946, 283992, 148141, 299450]",20,"[391436, 1101258, 364897, 365137, 252488, 195946, 283992, 148141, 299450]",52
"[1, 1]","[19, 19]","[176105, 1190959, 173493, 204438, 657913, 657914]","[173493, 204438, 176105, 1190959, 657913, 657914]",8,"[173493, 204438, 176105, 1190959, 657913, 657914]",40
"[1, 1]","[19, 19]","[342512, 262522, 2070219, 189454, 7635]","[2070219, 342512, 7635, 262522, 189454]",32,"[2070219, 342512, 7635, 189454, 262522]",52
"[1, 1]","[19, 19]","[406688, 331435, 255229, 123462]","[331435, 406688, 123462, 255229]",16,"[331435, 406688, 123462, 255229]",48
"[1, 1]","[19, 19]","[315024, 1045082, 397330, 8365]","[1045082, 315024, 8365, 397330]",8,"[397330, 315024, 8365, 1045082]",36
"[1, 1]","[19, 19]","[118849, 189477, 162465, 17768, 5769, 123786, 59223, 57709, 260399, 53616, 231441, 132979, 716439, 133468, 255641, 261562, 200361, 1265149]","[123786, 189477, 59223, 260399, 231441, 1265149, 57709, 716439, 118849, 162465, 17768, 53616, 261562, 5769, 133468, 255641, 132979, 200361]",26,"[123786, 189477, 59223, 260399, 231441, 1265149, 57709, 716439, 118849, 162465, 17768, 53616, 261562, 5769, 133468, 255641, 132979, 200361]",26
"[1, 1]","[19, 19]","[63425, 211738, 422465]","[211738, 63425, 422465]",18,"[63425, 211738, 422465]",52
"[1, 1]","[19, 19]","[63425, 211738, 422465]","[211738, 63425, 422465]",18,"[63425, 211738, 422465]",52
"[1, 1]","[19, 19]","[381992, 366647, 383599]","[381992, 366647, 383599]",0,"[381992, 366647, 383599]",36
"[1, 1]","[19, 19]","[37249, 27626, 383371, 391888, 392017, 42416, 226774, 327710, 354111]","[37249, 391888, 392017, 226774, 27626, 383371, 327710, 354111, 42416]",12,"[27626, 37249, 391888, 392017, 226774, 383371, 327710, 354111, 42416]",44
"[1, 1]","[19, 19]","[356984, 89769, 5307, 376926, 360031]","[356984, 376926, 360031, 5307, 89769]",28,"[356984, 376926, 360031, 5307, 89769]",50
"[1, 1]","[19, 19]","[814408, 814409, 208660, 209470]","[208660, 814408, 814409, 209470]",8,"[208660, 814408, 814409, 209470]",36
"[1, 1]","[19, 19]","[17032, 274422, 103926, 374101, 376454]","[17032, 274422, 103926, 374101, 376454]",12,"[376454, 374101, 17032, 274422, 103926]",40
"[1, 1]","[19, 19]","[356984, 376926, 360031]","[356984, 376926, 360031]",0,"[356984, 376926, 360031]",36
"[1, 1]","[19, 19]","[291040, 2069960, 392235, 392718, 2070024, 276174, 3547]","[291040, 2069960, 2070024, 392718, 3547, 392235, 276174]",28,"[291040, 2069960, 2070024, 392718, 3547, 276174, 392235]",52
"[1, 1]","[19, 19]","[32873, 189778, 54255, 200038, 4847]","[189778, 200038, 4847, 32873, 54255]",16,"[32873, 54255, 4847, 200038, 189778]",48
"[1, 1]","[19, 19]","[42416, 342512, 207762, 135469, 72830]","[342512, 207762, 72830, 42416, 135469]",4,"[342512, 207762, 72830, 42416, 135469]",36
"[1, 1]","[19, 19]","[346722, 848300, 1138, 280787, 231256, 2151679]","[280787, 231256, 346722, 1138, 848300, 2151679]",20,"[1138, 346722, 280787, 231256, 848300, 2151679]",44
"[1, 1]","[19, 19]","[708426, 125890, 189778, 70298]","[708426, 125890, 189778, 70298]",10,"[708426, 125890, 189778, 70298]",40
"[1, 1]","[19, 19]","[878026, 125890, 70298, 358566]","[125890, 70298, 878026, 358566]",8,"[358566, 878026, 125890, 70298]",36
"[1, 1]","[19, 19]","[405409, 377956, 907785, 198029, 148141, 395701, 299450, 82140, 1017757, 61215]","[405409, 907785, 395701, 1017757, 198029, 82140, 377956, 148141, 299450, 61215]",18,"[405409, 907785, 395701, 1017757, 198029, 82140, 61215, 148141, 299450, 377956]",44
"[1, 1]","[19, 19]","[1926024, 1926026, 1406054, 392902, 295847]","[392902, 1926026, 1406054, 1926024, 295847]",20,"[1926026, 392902, 1406054, 1926024, 295847]",46
"[1, 1]","[19, 19]","[385058, 1227075, 274422, 124767]","[385058, 1227075, 124767, 274422]",16,"[1227075, 385058, 124767, 274422]",44
"[1, 1]","[19, 19]","[381992, 1321, 324086, 383599]","[381992, 383599, 1321, 324086]",18,"[324086, 1321, 381992, 383599]",44
"[1, 1]","[19, 19]","[740320, 292434, 214598, 199158, 61215]","[740320, 214598, 292434, 199158, 61215]",16,"[199158, 61215, 292434, 214598, 740320]",40
"[1, 1]","[19, 19]","[381992, 376926, 396333, 383599, 475057, 475059, 374101, 356984, 363644, 157918, 360031]","[475057, 475059, 381992, 383599, 363644, 157918, 374101, 396333, 376926, 356984, 360031]",34,"[376926, 356984, 360031, 396333, 374101, 475057, 475059, 381992, 383599, 363644, 157918]",60
"[1, 1]","[19, 19]","[45186, 713187, 225549, 393069, 220944, 391857, 327162]","[45186, 225549, 327162, 393069, 713187, 220944, 391857]",26,"[391857, 220944, 713187, 393069, 327162, 225549, 45186]",48
"[1, 1]","[19, 19]","[17032, 68048, 374101]","[17032, 68048, 374101]",6,"[374101, 17032, 68048]",36
"[1, 1]","[19, 19]","[161408, 179554, 1695083, 210886, 1727175, 1922729, 156586, 236823, 708467, 904853, 904855, 151579]","[179554, 210886, 236823, 1727175, 904853, 904855, 151579, 1922729, 1695083, 161408, 156586, 708467]",24,"[179554, 210886, 236823, 1727175, 904853, 904855, 151579, 1922729, 1695083, 161408, 156586, 708467]",48
"[1, 1]","[19, 19]","[254064, 392186, 84012, 375582, 922615]","[392186, 84012, 375582, 254064, 922615]",14,"[392186, 84012, 254064, 375582, 922615]",40
"[1, 1]","[19, 19]","[308098, 392134, 371142, 43851, 324086, 1191005, 365285]","[371142, 365285, 308098, 392134, 43851, 1191005, 324086]",14,"[324086, 308098, 392134, 43851, 1191005, 371142, 365285]",40
"[1, 1]","[19, 19]","[377956, 907785, 198029, 148141, 395701, 299450, 82140, 1017757, 61215]","[377956, 148141, 299450, 61215, 82140, 198029, 1017757, 907785, 395701]",18,"[907785, 395701, 1017757, 198029, 82140, 61215, 148141, 299450, 377956]",44
"[1, 1]","[19, 19]","[1672048, 5028, 914181, 1672047]","[5028, 1672048, 1672047, 914181]",20,"[914181, 1672048, 1672047, 5028]",44
"[1, 1]","[19, 19]","[868390, 3317, 135517, 39141]","[868390, 3317, 135517, 39141]",14,"[868390, 3317, 135517, 39141]",40
"[1, 1]","[19, 19]","[130057, 42186, 172491, 299887]","[130057, 172491, 42186, 299887]",22,"[299887, 130057, 172491, 42186]",44
"[1, 1]","[19, 19]","[176484, 58807, 279207, 309096, 239436, 382925, 383371, 41100, 148141, 113039, 342032, 56776, 708467, 204756, 394165, 289097, 1768986, 245818, 376286]","[279207, 58807, 239436, 383371, 1768986, 245818, 148141, 41100, 56776, 204756, 342032, 113039, 376286, 309096, 382925, 289097, 708467, 394165, 176484]",46,"[279207, 58807, 239436, 383371, 1768986, 245818, 148141, 41100, 56776, 204756, 342032, 113039, 376286, 309096, 382925, 289097, 708467, 394165, 176484]",46
"[1, 1]","[19, 19]","[396939, 366853, 91849, 372651, 113039, 240242, 909242, 376286]","[372651, 396939, 366853, 91849, 113039, 376286, 240242, 909242]",12,"[372651, 396939, 366853, 91849, 113039, 376286, 240242, 909242]",40
"[1, 1]","[19, 19]","[204756, 41100, 96509]","[204756, 41100, 96509]",2,"[96509, 204756, 41100]",36
"[1, 1]","[19, 19]","[1102098, 1102099, 944301, 1102078, 1102079]","[1102098, 1102099, 1102078, 1102079, 944301]",12,"[944301, 1102098, 1102099, 1102078, 1102079]",36
"[1, 1]","[19, 19]","[157585, 262522, 1340244, 1016717, 41270]","[1340244, 157585, 262522, 1016717, 41270]",26,"[1016717, 41270, 157585, 262522, 1340244]",50
"[1, 1]","[19, 19]","[156385, 110313, 227150, 43123, 230004, 81941, 935865]","[156385, 110313, 227150, 43123, 230004, 935865, 81941]",12,"[156385, 110313, 227150, 43123, 230004, 935865, 81941]",40
"[1, 1]","[19, 19]","[156385, 43123, 52017, 110313]","[156385, 43123, 52017, 110313]",0,"[156385, 43123, 52017, 110313]",36
"[1, 1]","[19, 19]","[1164709, 1431817, 1675693, 722612, 1745398, 2620841, 1102075, 1164700, 1431839]","[1431817, 1675693, 1745398, 2620841, 1164709, 1102075, 1431839, 1164700, 722612]",22,"[1431817, 1675693, 1745398, 2620841, 1164709, 1102075, 1431839, 1164700, 722612]",38
"[1, 1]","[19, 19]","[309448, 59313, 29114, 48365, 1672047]","[59313, 48365, 309448, 29114, 1672047]",6,"[59313, 48365, 309448, 29114, 1672047]",40
"[1, 1]","[19, 19]","[274422, 713170, 323700, 103926, 910295, 284251]","[713170, 103926, 910295, 284251, 274422, 323700]",24,"[713170, 103926, 910295, 284251, 274422, 323700]",58
"[1, 1]","[19, 19]","[2214736, 377177, 208660, 365648, 660927]","[2214736, 365648, 660927, 208660, 377177]",20,"[208660, 365648, 660927, 377177, 2214736]",48
"[1, 1]","[19, 19]","[291236, 1021356, 1021357, 264688, 909242, 362078]","[909242, 291236, 1021356, 1021357, 264688, 362078]",8,"[362078, 291236, 1021356, 1021357, 264688, 909242]",36
"[1, 1]","[19, 19]","[174714, 1372043, 762708, 282159]","[1372043, 174714, 762708, 282159]",14,"[282159, 174714, 762708, 1372043]",42
"[1, 1]","[19, 19]","[1713312, 1334256, 1713297, 1713298, 1713308, 1713309]","[1713312, 1713297, 1713298, 1713308, 1713309, 1334256]",8,"[1334256, 1713312, 1713297, 1713298, 1713308, 1713309]",38
"[1, 1]","[19, 19]","[265089, 225316, 8140, 392397, 276174, 195725, 175320, 916089, 382490, 125567, 276157, 136990, 1885279]","[916089, 276174, 392397, 225316, 8140, 125567, 276157, 195725, 175320, 265089, 136990, 382490, 1885279]",26,"[916089, 276174, 392397, 225316, 8140, 125567, 276157, 195725, 175320, 265089, 136990, 382490, 1885279]",26
"[1, 1]","[19, 19]","[206273, 71795, 176484, 134630, 195946, 205427, 1101337, 160922, 195679]","[206273, 205427, 71795, 134630, 176484, 1101337, 160922, 195946, 195679]",32,"[176484, 71795, 134630, 206273, 205427, 1101337, 160922, 195946, 195679]",60
"[1, 1]","[19, 19]","[1374016, 378756, 1258793, 1258794, 59345, 99417]","[378756, 1374016, 1258793, 1258794, 99417, 59345]",14,"[378756, 1374016, 1258793, 1258794, 99417, 59345]",36
"[1, 1]","[19, 19]","[249378, 1057871, 392222, 137071]","[249378, 1057871, 392222, 137071]",26,"[392222, 137071, 249378, 1057871]",58
"[1, 1]","[19, 19]","[397616, 381992, 131956, 1919509]","[131956, 381992, 397616, 1919509]",10,"[131956, 381992, 397616, 1919509]",40
"[1, 1]","[19, 19]","[108929, 5307, 154454, 140817, 950952, 392009, 184241, 193618, 499539, 913940, 226774, 176411, 191515, 392017]","[176411, 140817, 392009, 191515, 154454, 184241, 226774, 392017, 950952, 193618, 499539, 5307, 913940, 108929]",20,"[176411, 140817, 392009, 191515, 154454, 184241, 226774, 392017, 950952, 193618, 499539, 5307, 913940, 108929]",20
"[1, 1]","[19, 19]","[131296, 111873, 287467, 358221, 180023, 287261, 32895]","[131296, 287467, 358221, 111873, 180023, 287261, 32895]",6,"[111873, 180023, 287261, 32895, 358221, 131296, 287467]",36
"[1, 1]","[19, 19]","[62489, 375359, 291236, 362078, 358313]","[62489, 358313, 362078, 291236, 375359]",12,"[62489, 358313, 362078, 291236, 375359]",36
"[1, 1]","[19, 19]","[1328777, 374101, 364846]","[1328777, 364846, 374101]",2,"[1328777, 364846, 374101]",36
"[1, 1]","[19, 19]","[392017, 177787, 226774, 185422]","[392017, 177787, 226774, 185422]",0,"[392017, 177787, 226774, 185422]",36
"[1, 1]","[19, 19]","[97954, 350155, 360740, 17032, 1101259, 367186, 68048, 207762, 374101, 173380]","[97954, 360740, 17032, 367186, 68048, 350155, 207762, 374101, 1101259, 173380]",18,"[1101259, 374101, 173380, 350155, 207762, 360740, 17032, 367186, 68048, 97954]",42
"[1, 1]","[19, 19]","[156385, 814408, 814409, 951375, 110313, 286457]","[814408, 814409, 156385, 110313, 951375, 286457]",6,"[156385, 951375, 286457, 110313, 814408, 814409]",40
"[1, 1]","[19, 19]","[111873, 200038, 297353, 281610, 239436, 342032, 323762, 169653, 239574, 1689273, 76283, 294908, 287261, 385183]","[111873, 287261, 342032, 323762, 169653, 239574, 1689273, 200038, 297353, 281610, 239436, 76283, 294908, 385183]",18,"[111873, 287261, 342032, 323762, 169653, 239574, 1689273, 200038, 297353, 281610, 239436, 76283, 294908, 385183]",18
"[1, 1]","[19, 19]","[475168, 105116, 8659, 41204]","[475168, 41204, 105116, 8659]",20,"[8659, 105116, 41204, 475168]",52
"[1, 1]","[19, 19]","[1192642, 156919, 356828, 75783]","[356828, 1192642, 156919, 75783]",12,"[356828, 1192642, 156919, 75783]",44
"[1, 1]","[19, 19]","[309096, 181280, 350562, 1590703]","[309096, 181280, 350562, 1590703]",6,"[1590703, 181280, 350562, 309096]",36
"[1, 1]","[19, 19]","[391888, 392017, 1164786, 177787, 1164775]","[391888, 392017, 177787, 1164786, 1164775]",4,"[391888, 392017, 177787, 1164786, 1164775]",36
"[1, 1]","[19, 19]","[62938, 312627, 1370882, 51947]","[62938, 312627, 1370882, 51947]",6,"[62938, 312627, 1370882, 51947]",36
"[1, 1]","[19, 19]","[59761, 365587, 644076, 365060]","[644076, 365587, 59761, 365060]",22,"[365587, 644076, 59761, 365060]",44
"[1, 1]","[19, 19]","[5697, 31378, 272175, 108335]","[5697, 31378, 272175, 108335]",2,"[5697, 31378, 272175, 108335]",38
"[1, 1]","[19, 19]","[2595963, 416453, 416455, 467179, 132979, 720440, 261562, 416795]","[2595963, 416453, 720440, 261562, 132979, 467179, 416795, 416455]",26,"[2595963, 416455, 467179, 416795, 132979, 720440, 261562, 416453]",50
"[1, 1]","[19, 19]","[204756, 206273, 41100, 358221, 96509]","[206273, 358221, 204756, 41100, 96509]",6,"[96509, 204756, 41100, 358221, 206273]",36
"[1, 1]","[19, 19]","[398896, 392331, 383933, 360062]","[392331, 398896, 360062, 383933]",8,"[383933, 398896, 360062, 392331]",36
"[1, 1]","[19, 19]","[396518, 106791, 2069997, 2070126, 227151, 1340178, 2070287]","[2069997, 2070126, 2070287, 396518, 106791, 227151, 1340178]",16,"[2069997, 2070126, 2070287, 396518, 106791, 227151, 1340178]",36
"[1, 1]","[19, 19]","[1085771, 1085711, 226491, 909148, 488477, 2151679]","[1085711, 1085771, 488477, 226491, 2151679, 909148]",24,"[1085711, 1085771, 488477, 226491, 909148, 2151679]",42
"[1, 1]","[19, 19]",[2157339],[2157339],0,[2157339],50
"[1, 1]","[19, 19]","[219808, 207753, 397170, 394196]","[219808, 207753, 397170, 394196]",6,"[219808, 207753, 397170, 394196]",36
"[1, 1]","[19, 19]","[250332, 8140, 161422, 198993, 181202, 328595, 191091, 296188, 276157]","[328595, 198993, 161422, 8140, 296188, 276157, 181202, 191091, 250332]",30,"[328595, 198993, 161422, 181202, 8140, 296188, 276157, 191091, 250332]",60
"[1, 1]","[19, 19]","[194626, 286696, 249378, 199158, 383839, 392098]","[249378, 286696, 383839, 194626, 392098, 199158]",30,"[392098, 199158, 194626, 383839, 286696, 249378]",60
"[1, 1]","[19, 19]","[193832, 184241, 252112, 37729]","[193832, 184241, 252112, 37729]",12,"[37729, 193832, 184241, 252112]",36
"[1, 1]","[19, 19]","[1101290, 1101291, 1101292, 1101294]","[1101290, 1101291, 1101292, 1101294]",0,"[1101290, 1101291, 1101292, 1101294]",36
"[1, 1]","[19, 19]","[396518, 106791, 2069997, 2070126, 227151, 1340178, 2070287]","[2069997, 2070126, 2070287, 396518, 106791, 227151, 1340178]",16,"[2069997, 2070126, 2070287, 396518, 106791, 227151, 1340178]",36
"[1, 1]","[19, 19]","[22186, 211819, 848397, 374101, 340376, 323836]","[22186, 211819, 340376, 374101, 848397, 323836]",16,"[848397, 22186, 211819, 340376, 374101, 323836]",44
"[1, 1]","[19, 19]","[18034, 247027, 2150805, 2150806]","[18034, 247027, 2150805, 2150806]",12,"[18034, 247027, 2150805, 2150806]",38
